BusinessDate,Weekday,Hotel Name,Currency,Inncode,FacilityID,Revenue,Sold,Available,Occ,ADR,RevPAR,F&B Revenue,TotalRevenue
6/26/2021,Saturday,Comfort Inn Orlando,USD,ORLFL,60421.0,"9,981.41",76,76,100.0,131.33,131.33,0,"10,457.53"
6/26/2021,Saturday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"10,362.49",71,71,100.0,145.95,145.95,250,"10,612.49"
6/27/2021,Sunday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"5,416.65",58,99,58.59,93.39,54.71,0,"5,601.83"
6/27/2021,Sunday,Hampton Inn Bowie,USD,DENMD,15671.0,"12,558.01",97,103,94.17,129.46,121.92,22.6,"12,718.69"
6/27/2021,Sunday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"1,959.22",23,108,21.3,85.18,18.14,0,"1,986.22"
6/27/2021,Sunday,Comfort Inn Orlando,USD,ORLFL,60421.0,"5,558.83",60,76,78.95,92.65,73.14,0,"5,687.88"
6/27/2021,Sunday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"6,647.62",63,71,88.73,105.52,93.63,125,"6,772.62"
6/28/2021,Monday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"7,861.09",77,99,77.78,102.09,79.4,200,"8,108.09"
6/28/2021,Monday,Hampton Inn Bowie,USD,DENMD,15671.0,"14,243.37",104,103,100.97,136.96,138.29,150.5,"14,393.87"
6/28/2021,Monday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"3,930.19",44,108,40.74,89.32,36.39,0,"3,957.39"
6/28/2021,Monday,Comfort Inn Orlando,USD,ORLFL,60421.0,"7,100.83",74,76,97.37,95.96,93.43,0,"7,165.18"
6/28/2021,Monday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"8,018.66",69,71,97.18,116.21,112.94,125,"8,143.66"
6/29/2021,Tuesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"8,728.04",84,99,84.85,103.91,88.16,200,"8,985.44"
6/29/2021,Tuesday,Hampton Inn Bowie,USD,DENMD,15671.0,"12,741.61",96,103,93.2,132.73,123.7,49.5,"12,796.06"
6/29/2021,Tuesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"6,655.15",73,108,67.59,91.17,61.62,200,"6,938.40"
6/29/2021,Tuesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"6,070.19",66,76,86.84,91.97,79.87,0,"6,077.00"
6/29/2021,Tuesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"6,962.89",58,71,81.69,120.05,98.07,0,"7,062.79"
6/30/2021,Wednesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"8,302.55",85,99,85.86,97.68,83.86,300,"8,643.88"
6/30/2021,Wednesday,Hampton Inn Bowie,USD,DENMD,15671.0,"8,613.04",80,103,77.67,107.66,83.62,66.25,"8,900.53"
6/30/2021,Wednesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,022.07",45,108,41.67,89.38,37.24,80,"4,136.52"
6/30/2021,Wednesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"7,436.54",74,76,97.37,100.49,97.85,0,"7,477.72"
6/30/2021,Wednesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"6,207.51",51,71,71.83,121.72,87.43,0,"6,207.51"
7/1/2021,Thursday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"8,974.79",81,99,81.82,110.8,90.65,200,"9,234.29"
7/1/2021,Thursday,Hampton Inn Bowie,USD,DENMD,15671.0,"10,411.24",103,103,100.0,101.08,101.08,47.65,"10,463.84"
7/1/2021,Thursday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"3,187.01",36,108,33.33,88.53,29.51,0,"3,193.46"
7/1/2021,Thursday,Comfort Inn Orlando,USD,ORLFL,60421.0,"6,143.04",64,76,84.21,95.99,80.83,0,"6,346.37"
7/1/2021,Thursday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"4,757.44",39,71,54.93,121.99,67.01,0,"4,757.44"
7/2/2021,Friday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"12,279.98",96,99,96.97,127.92,124.04,0,"12,391.78"
7/2/2021,Friday,Hampton Inn Bowie,USD,DENMD,15671.0,"11,132.31",100,103,97.09,111.32,108.08,69,"11,430.75"
7/2/2021,Friday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"3,606.22",40,108,37.04,90.16,33.39,0,"3,642.77"
7/2/2021,Friday,Comfort Inn Orlando,USD,ORLFL,60421.0,"8,118.58",65,76,85.53,124.9,106.82,0,"8,546.80"
7/2/2021,Friday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"3,027.69",25,71,35.21,121.11,42.64,0,"3,027.69"
7/3/2021,Saturday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"11,846.34",96,99,96.97,123.4,119.66,0,"12,075.32"
7/3/2021,Saturday,Hampton Inn Bowie,USD,DENMD,15671.0,"12,157.43",102,103,99.03,119.19,118.03,119,"12,410.42"
7/3/2021,Saturday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"2,941.55",34,108,31.48,86.52,27.24,0,"2,962.00"
7/3/2021,Saturday,Comfort Inn Orlando,USD,ORLFL,60421.0,"9,597.81",73,76,96.05,131.48,126.29,0,"9,651.75"
7/3/2021,Saturday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"3,674.24",29,71,40.85,126.7,51.75,0,"3,674.24"
7/4/2021,Sunday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"8,246.11",84,99,84.85,98.17,83.29,0,"8,478.87"
7/4/2021,Sunday,Hampton Inn Bowie,USD,DENMD,15671.0,"10,517.29",95,103,92.23,110.71,102.11,131,"10,648.29"
7/4/2021,Sunday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"1,057.31",13,108,12.04,81.33,9.79,0,"1,057.31"
7/4/2021,Sunday,Comfort Inn Orlando,USD,ORLFL,60421.0,"7,333.99",66,76,86.84,111.12,96.5,0,"7,493.95"
7/4/2021,Sunday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"3,749.14",29,71,40.85,129.28,52.8,0,"3,749.14"
7/5/2021,Monday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"3,793.14",37,99,37.37,102.52,38.31,0,"3,817.14"
7/5/2021,Monday,Hampton Inn Bowie,USD,DENMD,15671.0,"5,922.04",65,103,63.11,91.11,57.5,48.82,"6,299.77"
7/5/2021,Monday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"2,049.42",23,108,21.3,89.11,18.98,0,"2,067.77"
7/5/2021,Monday,Comfort Inn Orlando,USD,ORLFL,60421.0,"5,751.09",63,76,82.89,91.29,75.67,0,"5,798.76"
7/5/2021,Monday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"4,844.08",35,71,49.3,138.4,68.23,0,"4,844.08"
7/6/2021,Tuesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"6,875.65",60,99,60.61,114.59,69.45,0,"7,024.12"
7/6/2021,Tuesday,Hampton Inn Bowie,USD,DENMD,15671.0,"6,432.50",67,103,65.05,96.01,62.45,59.5,"6,501.90"
7/6/2021,Tuesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,079.84",49,108,45.37,83.26,37.78,80,"4,186.29"
7/6/2021,Tuesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"6,530.67",67,76,88.16,97.47,85.93,0,"6,633.45"
7/6/2021,Tuesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"4,372.97",34,71,47.89,128.62,61.59,0,"4,372.97"
7/7/2021,Wednesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"7,977.96",73,99,73.74,109.29,80.59,0,"8,130.90"
7/7/2021,Wednesday,Hampton Inn Bowie,USD,DENMD,15671.0,"6,456.92",69,103,66.99,93.58,62.69,39,"6,566.54"
7/7/2021,Wednesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"5,775.85",64,108,59.26,90.25,53.48,80,"5,880.70"
7/7/2021,Wednesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"5,112.07",56,76,73.68,91.29,67.26,0,"5,127.75"
7/7/2021,Wednesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"9,580.23",64,71,90.14,149.69,134.93,0,"9,590.13"
7/8/2021,Thursday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"10,384.48",90,99,90.91,115.38,104.89,150,"10,522.51"
7/8/2021,Thursday,Hampton Inn Bowie,USD,DENMD,15671.0,"8,896.10",92,103,89.32,96.7,86.37,99,"9,085.05"
7/8/2021,Thursday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,921.57",53,108,49.07,92.86,45.57,0,"4,969.60"
7/8/2021,Thursday,Comfort Inn Orlando,USD,ORLFL,60421.0,"6,130.94",67,76,88.16,91.51,80.67,0,"6,157.32"
7/8/2021,Thursday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"10,840.31",67,71,94.37,161.8,152.68,225,"11,230.81"
7/9/2021,Friday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"12,145.53",93,99,93.94,130.6,122.68,300,"12,518.65"
7/9/2021,Friday,Hampton Inn Bowie,USD,DENMD,15671.0,"12,334.63",103,103,100.0,119.75,119.75,148,"12,940.98"
7/9/2021,Friday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"7,112.74",82,108,75.93,86.74,65.86,0,"7,184.59"
7/9/2021,Friday,Comfort Inn Orlando,USD,ORLFL,60421.0,"8,826.27",73,76,96.05,120.91,116.14,0,"9,401.34"
7/9/2021,Friday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"11,354.33",63,71,88.73,180.23,159.92,150,"11,504.33"
7/10/2021,Saturday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"11,723.82",92,99,92.93,127.43,118.42,0,"11,861.10"
7/10/2021,Saturday,Hampton Inn Bowie,USD,DENMD,15671.0,"12,286.12",102,103,99.03,120.45,119.28,169,"12,499.36"
7/10/2021,Saturday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"9,129.33",95,108,87.96,96.1,84.53,0,"9,210.88"
7/10/2021,Saturday,Comfort Inn Orlando,USD,ORLFL,60421.0,"9,300.55",74,76,97.37,125.68,122.38,0,"9,485.17"
7/10/2021,Saturday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"12,701.70",66,71,92.96,192.45,178.9,0,"12,711.60"
7/11/2021,Sunday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"5,439.73",59,99,59.6,92.2,54.95,0,"5,519.76"
7/11/2021,Sunday,Hampton Inn Bowie,USD,DENMD,15671.0,"5,681.59",60,103,58.25,94.69,55.16,40,"5,721.59"
7/11/2021,Sunday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"5,080.23",56,108,51.85,90.72,47.04,0,"5,143.68"
7/11/2021,Sunday,Comfort Inn Orlando,USD,ORLFL,60421.0,"5,723.61",62,76,81.58,92.32,75.31,0,"5,551.93"
7/11/2021,Sunday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"7,163.35",47,71,66.2,152.41,100.89,0,"7,163.35"
7/12/2021,Monday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"7,645.81",73,99,73.74,104.74,77.23,0,"7,714.51"
7/12/2021,Monday,Hampton Inn Bowie,USD,DENMD,15671.0,"8,358.86",88,103,85.44,94.99,81.15,85,"8,443.86"
7/12/2021,Monday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,74.68,29,108,26.85,2.58,0.69,0,101.18
7/12/2021,Monday,Comfort Inn Orlando,USD,ORLFL,60421.0,"7,135.27",74,76,97.37,96.42,93.89,0,"7,214.83"
7/12/2021,Monday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"6,865.84",46,71,64.79,149.26,96.7,0,"6,865.84"
7/13/2021,Tuesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"7,262.09",69,99,69.7,105.25,73.35,500,"7,795.79"
7/13/2021,Tuesday,Hampton Inn Bowie,USD,DENMD,15671.0,"9,132.36",91,103,88.35,100.36,88.66,77,"9,214.31"
7/13/2021,Tuesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"11,878.67",129,108,119.44,92.08,109.99,0,"11,970.62"
7/13/2021,Tuesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"6,599.73",73,76,96.05,90.41,86.84,0,"6,643.05"
7/13/2021,Tuesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"7,674.53",51,71,71.83,150.48,108.09,0,"7,806.13"
7/14/2021,Wednesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"8,272.42",78,99,78.79,106.06,83.56,200,"8,532.25"
7/14/2021,Wednesday,Hampton Inn Bowie,USD,DENMD,15671.0,"9,435.30",97,103,94.17,97.27,91.6,45,"9,485.25"
7/14/2021,Wednesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"5,428.39",58,108,53.7,93.59,50.26,160,"5,599.79"
7/14/2021,Wednesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"7,994.65",75,76,98.68,106.6,105.19,0,"8,105.09"
7/14/2021,Wednesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"10,013.29",61,71,85.92,164.15,141.03,0,"10,013.29"
7/15/2021,Thursday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"7,832.24",69,99,69.7,113.51,79.11,200,"8,245.67"
7/15/2021,Thursday,Hampton Inn Bowie,USD,DENMD,15671.0,"6,626.05",71,103,68.93,93.32,64.33,60.01,"6,686.06"
7/15/2021,Thursday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"5,178.42",58,108,53.7,89.28,47.95,0,"5,205.02"
7/15/2021,Thursday,Comfort Inn Orlando,USD,ORLFL,60421.0,"8,201.12",73,76,96.05,112.34,107.91,0,"8,218.69"
7/15/2021,Thursday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"10,097.90",62,71,87.32,162.87,142.22,0,"10,109.30"
7/16/2021,Friday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"12,507.69",97,99,97.98,128.95,126.34,0,"12,610.12"
7/16/2021,Friday,Hampton Inn Bowie,USD,DENMD,15671.0,"12,412.37",101,103,98.06,122.89,120.51,76,"12,498.27"
7/16/2021,Friday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"9,549.51",93,108,86.11,102.68,88.42,0,"9,597.36"
7/16/2021,Friday,Comfort Inn Orlando,USD,ORLFL,60421.0,"9,656.80",74,76,97.37,130.5,127.06,0,"10,018.16"
7/16/2021,Friday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"10,659.32",63,71,88.73,169.2,150.13,150,"11,016.74"
7/17/2021,Saturday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"12,885.05",98,99,98.99,131.48,130.15,0,"13,044.22"
7/17/2021,Saturday,Hampton Inn Bowie,USD,DENMD,15671.0,"13,755.41",102,103,99.03,134.86,133.55,114,"13,962.71"
7/17/2021,Saturday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"9,449.22",91,108,84.26,103.84,87.49,0,"9,574.87"
7/17/2021,Saturday,Comfort Inn Orlando,USD,ORLFL,60421.0,"10,015.15",75,76,98.68,133.54,131.78,0,"10,075.26"
7/17/2021,Saturday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"12,385.87",70,71,98.59,176.94,174.45,0,"12,589.82"
7/18/2021,Sunday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"5,213.85",46,99,46.46,113.34,52.67,0,"5,300.63"
7/18/2021,Sunday,Hampton Inn Bowie,USD,DENMD,15671.0,"6,337.59",68,103,66.02,93.2,61.53,45,"6,387.54"
7/18/2021,Sunday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,627.94",51,108,47.22,90.74,42.85,0,"4,691.74"
7/18/2021,Sunday,Comfort Inn Orlando,USD,ORLFL,60421.0,"6,346.49",63,76,82.89,100.74,83.51,0,"6,429.00"
7/18/2021,Sunday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"3,428.70",26,71,36.62,131.87,48.29,0,"3,576.75"
7/19/2021,Monday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"10,310.99",94,99,94.95,109.69,104.15,0,"10,435.39"
7/19/2021,Monday,Hampton Inn Bowie,USD,DENMD,15671.0,"5,627.40",69,103,66.99,81.56,54.63,21.5,"5,747.29"
7/19/2021,Monday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"5,128.82",59,108,54.63,86.93,47.49,0,"5,161.92"
7/19/2021,Monday,Comfort Inn Orlando,USD,ORLFL,60421.0,"8,126.08",74,76,97.37,109.81,106.92,0,"8,325.18"
7/19/2021,Monday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"6,620.35",45,71,63.38,147.12,93.24,0,"6,620.35"
7/20/2021,Tuesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"10,671.71",88,99,88.89,121.27,107.8,0,"10,739.21"
7/20/2021,Tuesday,Hampton Inn Bowie,USD,DENMD,15671.0,"8,060.70",87,103,84.47,92.65,78.26,25,"7,940.74"
7/20/2021,Tuesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"5,777.09",65,108,60.19,88.88,53.49,0,"5,802.94"
7/20/2021,Tuesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"8,105.06",74,76,97.37,109.53,106.65,0,"8,125.84"
7/20/2021,Tuesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"7,660.55",53,71,74.65,144.54,107.9,0,"7,570.55"
7/21/2021,Wednesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"10,542.43",86,99,86.87,122.59,106.49,0,"10,694.09"
7/21/2021,Wednesday,Hampton Inn Bowie,USD,DENMD,15671.0,"7,418.74",83,103,80.58,89.38,72.03,44.5,"7,463.24"
7/21/2021,Wednesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"5,646.56",68,108,62.96,83.04,52.28,160,"5,832.71"
7/21/2021,Wednesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"8,662.22",75,76,98.68,115.5,113.98,0,"8,757.04"
7/21/2021,Wednesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"7,445.17",50,71,70.42,148.9,104.86,0,"7,445.17"
7/22/2021,Thursday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"10,232.44",87,99,87.88,117.61,103.36,0,"10,302.84"
7/22/2021,Thursday,Hampton Inn Bowie,USD,DENMD,15671.0,"6,229.56",65,103,63.11,95.84,60.48,7,"6,172.17"
7/22/2021,Thursday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,078.62",44,108,40.74,92.7,37.77,0,"4,106.12"
7/22/2021,Thursday,Comfort Inn Orlando,USD,ORLFL,60421.0,"7,133.27",66,76,86.84,108.08,93.86,0,"7,372.67"
7/22/2021,Thursday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"8,560.89",61,71,85.92,140.34,120.58,0,"8,434.24"
7/23/2021,Friday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"11,804.25",94,99,94.95,125.58,119.23,0,"12,004.64"
7/23/2021,Friday,Hampton Inn Bowie,USD,DENMD,15671.0,"12,066.17",102,103,99.03,118.3,117.15,28,"12,099.12"
7/23/2021,Friday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"5,804.96",62,108,57.41,93.63,53.75,80,"5,907.41"
7/23/2021,Friday,Comfort Inn Orlando,USD,ORLFL,60421.0,"10,069.24",75,76,98.68,134.26,132.49,0,"10,206.85"
7/23/2021,Friday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"10,449.67",64,71,90.14,163.28,147.18,0,"10,247.20"
7/24/2021,Saturday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"9,879.55",83,99,83.84,119.03,99.79,0,"9,924.79"
7/24/2021,Saturday,Hampton Inn Bowie,USD,DENMD,15671.0,"12,505.27",98,103,95.15,127.6,121.41,95,"12,600.27"
7/24/2021,Saturday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"6,215.60",70,108,64.81,88.79,57.55,0,"6,281.45"
7/24/2021,Saturday,Comfort Inn Orlando,USD,ORLFL,60421.0,"10,988.99",75,76,98.68,146.52,144.59,0,"11,046.20"
7/24/2021,Saturday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"11,482.84",69,71,97.18,166.42,161.73,0,"11,482.84"
7/25/2021,Sunday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"6,130.52",54,99,54.55,113.53,61.92,0,"6,174.02"
7/25/2021,Sunday,Hampton Inn Bowie,USD,DENMD,15671.0,"7,567.73",80,103,77.67,94.6,73.47,69,"7,641.68"
7/25/2021,Sunday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"3,142.69",39,108,36.11,80.58,29.1,0,"3,294.54"
7/25/2021,Sunday,Comfort Inn Orlando,USD,ORLFL,60421.0,"6,732.65",64,76,84.21,105.2,88.59,0,"6,775.21"
7/25/2021,Sunday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"5,250.48",39,71,54.93,134.63,73.95,0,"5,380.53"
7/26/2021,Monday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"11,232.57",93,99,93.94,120.78,113.46,100,"11,411.77"
7/26/2021,Monday,Hampton Inn Bowie,USD,DENMD,15671.0,"7,256.87",77,103,74.76,94.25,70.46,63.21,"7,325.03"
7/26/2021,Monday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,023.22",45,108,41.67,89.4,37.25,0,"4,027.42"
7/26/2021,Monday,Comfort Inn Orlando,USD,ORLFL,60421.0,"7,828.72",74,76,97.37,105.79,103.01,0,"7,850.54"
7/26/2021,Monday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"8,629.89",63,71,88.73,136.98,121.55,0,"8,634.84"
7/27/2021,Tuesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"11,821.28",95,99,95.96,124.43,119.41,250,"12,137.60"
7/27/2021,Tuesday,Hampton Inn Bowie,USD,DENMD,15671.0,"7,208.61",75,103,72.82,96.11,69.99,62,"7,380.61"
7/27/2021,Tuesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,163.11",48,108,44.44,86.73,38.55,200,"4,371.11"
7/27/2021,Tuesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"5,358.10",51,76,67.11,105.06,70.5,0,"5,381.55"
7/27/2021,Tuesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"9,172.25",63,71,88.73,145.59,129.19,0,"9,167.30"
7/28/2021,Wednesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"11,853.02",98,99,98.99,120.95,119.73,0,"11,947.52"
7/28/2021,Wednesday,Hampton Inn Bowie,USD,DENMD,15671.0,"5,688.69",67,103,65.05,84.91,55.23,40,"6,053.61"
7/28/2021,Wednesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,937.65",56,108,51.85,88.17,45.72,0,"4,959.15"
7/28/2021,Wednesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"5,863.16",56,76,73.68,104.7,77.15,0,"5,868.22"
7/28/2021,Wednesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"8,367.11",58,71,81.69,144.26,117.85,209.25,"8,576.36"
7/29/2021,Thursday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"11,761.48",98,99,98.99,120.02,118.8,300,"12,133.81"
7/29/2021,Thursday,Hampton Inn Bowie,USD,DENMD,15671.0,"5,867.65",68,103,66.02,86.29,56.97,50,"5,917.65"
7/29/2021,Thursday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,033.55",45,108,41.67,89.63,37.35,0,"4,050.30"
7/29/2021,Thursday,Comfort Inn Orlando,USD,ORLFL,60421.0,"5,676.32",59,76,77.63,96.21,74.69,0,"5,733.69"
7/29/2021,Thursday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"7,056.66",49,71,69.01,144.01,99.39,0,"7,056.66"
7/30/2021,Friday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"13,106.32",96,99,96.97,136.52,132.39,600,"13,847.82"
7/30/2021,Friday,Hampton Inn Bowie,USD,DENMD,15671.0,"9,767.01",91,103,88.35,107.33,94.83,57.5,"9,720.83"
7/30/2021,Friday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,968.67",60,108,55.56,82.81,46.01,0,"5,008.60"
7/30/2021,Friday,Comfort Inn Orlando,USD,ORLFL,60421.0,"7,720.85",67,76,88.16,115.24,101.59,0,"7,772.04"
7/30/2021,Friday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"8,672.32",59,71,83.1,146.99,122.15,0,"8,672.32"
7/31/2021,Saturday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"11,600.43",86,99,86.87,134.89,117.18,540,"12,238.51"
7/31/2021,Saturday,Hampton Inn Bowie,USD,DENMD,15671.0,"14,353.44",102,103,99.03,140.72,139.35,47.5,"14,494.38"
7/31/2021,Saturday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"6,514.10",80,108,74.07,81.43,60.32,0,"6,540.40"
7/31/2021,Saturday,Comfort Inn Orlando,USD,ORLFL,60421.0,"9,338.52",74,76,97.37,126.2,122.88,0,"9,447.14"
7/31/2021,Saturday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"10,197.39",66,71,92.96,154.51,143.63,0,"10,202.34"
8/1/2021,Sunday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"3,539.07",27,99,27.27,131.08,35.75,0,"3,568.32"
8/1/2021,Sunday,Hampton Inn Bowie,USD,DENMD,15671.0,"7,394.77",71,103,68.93,104.15,71.79,19,"7,418.72"
8/1/2021,Sunday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"2,953.22",33,108,30.56,89.49,27.34,0,"2,966.57"
8/1/2021,Sunday,Comfort Inn Orlando,USD,ORLFL,60421.0,"3,227.31",41,76,53.95,78.71,42.46,0,"3,261.00"
8/1/2021,Sunday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"4,391.23",32,71,45.07,137.23,61.85,0,"4,391.23"
8/2/2021,Monday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"7,112.00",59,99,59.6,120.54,71.84,200,"7,223.00"
8/2/2021,Monday,Hampton Inn Bowie,USD,DENMD,15671.0,"7,664.54",79,103,76.7,97.02,74.41,4,"7,668.54"
8/2/2021,Monday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,507.16",52,108,48.15,86.68,41.73,0,"4,537.66"
8/2/2021,Monday,Comfort Inn Orlando,USD,ORLFL,60421.0,"5,322.23",55,76,72.37,96.77,70.03,0,"5,383.28"
8/2/2021,Monday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"6,188.73",45,71,63.38,137.53,87.17,0,"6,188.73"
8/3/2021,Tuesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"7,278.63",60,99,60.61,121.31,73.52,300,"7,752.42"
8/3/2021,Tuesday,Hampton Inn Bowie,USD,DENMD,15671.0,"8,167.06",82,103,79.61,99.6,79.29,24,"8,200.96"
8/3/2021,Tuesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,880.88",57,108,52.78,85.63,45.19,0,"4,896.38"
8/3/2021,Tuesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"6,076.54",58,76,76.32,104.77,79.95,0,"6,108.88"
8/3/2021,Tuesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"5,068.16",38,71,53.52,133.37,71.38,0,"5,068.16"
8/4/2021,Wednesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"7,382.95",60,99,60.61,123.05,74.58,0,"7,485.29"
